date,open,high,low,close,volume_hands,rsi_14,macd_dif,macd_dea,macd_hist,bb_mid_20,bb_upper_20,bb_lower_20,bb_width_20,bb_percent_b_20,true_range,atr_14,atr_pct_14
20251216,10.24,10.24,9.81,9.88,39118.0,34.22081150677812,-0.2426616291691026,-0.16009196755471186,-0.08256966161439075,10.6425,11.4191290179867,9.8658709820133,0.1459486056822551,0.009096375270221101,0.4299999999999997,0.34193007295888206,3.4608306979643926
20251217,9.78,9.9,9.62,9.86,36834.0,33.93881929176777,-0.26676413633252416,-0.18142640131027432,-0.08533773502224984,10.572,11.364613266021786,9.779386733978212,0.14994575596325901,0.050852836734864494,0.28000000000000114,0.337506496318962,3.4229867780827794
20251218,9.9,10.15,9.76,9.97,39973.0,37.01310608938319,-0.2738328911034955,-0.19990769926891858,-0.07392519183457694,10.508,11.276446142344568,9.73955385765543,0.14625925815465723,0.1499429365612191,0.39000000000000057,0.34125603229617907,3.4228288093899604
20251219,9.96,10.3,9.9,10.29,40999.0,45.027738828920334,-0.2507234210111946,-0.2100708436173738,-0.040652577393820805,10.489,11.25936969935496,9.718630300645042,0.1468909713709521,0.37084123365273375,0.40000000000000036,0.3454520299893092,3.3571625849301188
20251222,10.34,10.34,10.15,10.15,35493.0,42.480964060634065,-0.24092855502992094,-0.21624238589988323,-0.02468616913003771,10.4595,11.234571473784014,9.684428526215987,0.14820430685673566,0.30034099404473297,0.1899999999999995,0.33434831356150135,3.2940720547931166
20251223,10.14,10.18,9.95,10.03,26464.0,40.373110183999394,-0.2400815397451055,-0.2210102166689277,-0.019071323076177787,10.4045,11.134012454350623,9.674987545649378,0.14023018008565957,0.2433217227707488,0.23000000000000043,0.32689486259282274,3.259171112590456
20251224,10.02,10.21,9.95,10.16,28961.0,43.63594548774656,-0.22631158144794128,-0.22207048962473044,-0.004241091823210835,10.365,11.054607058212776,9.675392941787225,0.13306455537149553,0.35136463036552323,0.26000000000000156,0.32211665812190693,3.170439548443966
20251225,10.25,10.25,10.09,10.19,19469.0,44.3921713383012,-0.21055094082825043,-0.21976657986543446,0.009215639037184031,10.333,10.990398381180684,9.675601618819316,0.12724250095435674,0.3912379433128711,0.16000000000000014,0.31053689682748503,3.047467093498381
20251226,10.17,10.24,10.08,10.08,25207.0,42.15864025047493,-0.20457834842446587,-0.21672893357724077,0.012150585152774895,10.286999999999999,10.87272851624014,9.701271483759857,0.1138774212579259,0.3232969761069893,0.16000000000000014,0.29978426133980757,2.97405021170444
20251229,10.03,10.22,10.03,10.1,28401.0,42.72291229577024,-0.19597214812606545,-0.2125775764870057,0.016605428360940255,10.246,10.754926631047647,9.737073368952354,0.09934152470186351,0.35656085662146064,0.19000000000000128,0.2919425283869643,2.8905200830392506
20251230,10.07,10.15,9.99,10.04,27565.0,41.417522841302244,-0.19178242255750533,-0.20841854570110563,0.0166361231436003,10.2095,10.661744693896932,9.757255306103069,0.08859291716478404,0.3126014497379256,0.16000000000000014,0.2825180620736097,2.8139249210518895
20251231,10.0,10.2,9.93,10.18,30368.0,45.59469136989434,-0.17514622819401993,-0.2017640821996885,0.026617854005668573,10.1865,10.590807074544026,9.782192925455975,0.0793809600047171,0.4919615554497389,0.2699999999999996,0.28162391478263754,2.766443170752825
20260105,10.17,10.34,10.02,10.26,45538.81,47.881615947745544,-0.1537344379867971,-0.19215815335711023,0.03842371537031314,10.182500000000001,10.581966749818505,9.783033250181496,0.07846142888652187,0.5970043189266823,0.3200000000000003,0.28436506372673487,2.7715893150753885
20260106,10.25,10.47,10.21,10.29,37774.03,48.75159120337088,-0.1328136970781557,-0.18028926210131935,0.047475565023163635,10.178999999999998,10.57310925549039,9.784890744509607,0.07743575115244952,0.6408238939502738,0.2599999999999998,0.2826247020319681,2.746595743750905
20260107,10.3,10.35,10.07,10.08,35426.0,43.30263846587129,-0.1316613935505515,-0.17056368839116579,0.03890229484061428,10.1595,10.530925419304193,9.788074580695806,0.07311883838854147,0.39297986100556864,0.27999999999999936,0.2824372233153989,2.8019565805099096
20260108,10.08,10.3,10.08,10.3,38357.01,49.651538897049214,-0.1117083193502868,-0.15879261458299,0.04708429523270319,10.1565,10.522029176602087,9.790970823397911,0.07197935836205151,0.6962907603354112,0.22000000000000064,0.2779774216500133,2.698809918932168
20260109,10.3,10.59,10.18,10.51,51715.01,54.84892584143261,-0.07805040287600029,-0.14264417224159207,0.06459376936559177,10.1465,10.454722407737677,9.838277592262322,0.06075442916033651,1.0896715989406078,0.41000000000000014,0.2874076058178695,2.734610902168121
20260112,10.51,10.73,10.43,10.63,47463.42,57.5458319070328,-0.04121812754286047,-0.12235896330184576,0.08114083575898529,10.164,10.537061304402021,9.790938695597978,0.07340836371547062,1.1245622294530793,0.3000000000000007,0.2883070625451646,2.7122019054107676
20260113,10.69,10.79,10.6,10.64,50273.01,57.77219191975665,-0.0110934887201104,-0.10010586838549869,0.08901237966538829,10.1885,10.617809114496193,9.759190885503806,0.0842732717271814,1.0258448804771463,0.1899999999999995,0.28128512950622425,2.6436572322013556
20260114,10.6,11.2,10.6,10.86,91826.11,62.50830258860649,0.03018471535720124,-0.0740477516369587,0.10423246699415994,10.225,10.747403352935189,9.70259664706481,0.10218158492619839,1.1077679215037308,0.5999999999999996,0.3040504773986368,2.7997281528419595
20260115,10.85,10.85,10.58,10.64,50061.0,55.77196376913802,0.04463134572709393,-0.05031193216414818,0.0949432778912421,10.263,10.79028100966935,9.73571899033065,0.10275377758342592,0.857494384480499,0.27999999999999936,0.302332586155877,2.84147167439734
20260116,10.65,10.71,10.33,10.5,46910.0,51.936244634041294,0.04427322028211478,-0.03139490167489559,0.07566812195701036,10.294999999999998,10.796345557895037,9.793654442104959,0.09739593159689933,0.704449801909804,0.3800000000000008,0.3078802585733144,2.9321929387934706
20260119,10.5,10.58,10.41,10.49,33715.53,51.66292771029395,0.04269037874793291,-0.016577845590329886,0.0592682243382628,10.321,10.805013918895154,9.836986081104845,0.09379205869492388,0.674581756229007,0.16999999999999993,0.2980316686752205,2.841102656579795
20260120,10.55,11.54,10.51,11.54,166207.89,69.69600510972478,0.12472444445479347,0.011682612418694784,0.11304183203609869,10.3835,11.111822513870443,9.655177486129556,0.14028458879384476,1.2939477209444892,1.049999999999999,0.3517436923412761,3.0480389284339355
20260121,11.49,11.49,11.05,11.2,214430.42,61.672643436855,0.16045228004330525,0.041436545943616884,0.11901573409968837,10.436,11.240811844634008,9.631188155365992,0.15423760916711537,0.9746451018917546,0.48999999999999844,0.3616191428883277,3.228742347217212
20260122,11.14,11.34,11.06,11.23,110288.44,62.087367699672285,0.18900882040418132,0.07095100083572978,0.11805781956845154,10.495999999999999,11.350742805268304,9.641257194731693,0.16287019917460088,0.9293689256440116,0.27999999999999936,0.35578920411058995,3.168203064208281
20260123,11.33,11.5,11.19,11.41,113127.42,64.56490452192116,0.22358720592447767,0.10147824185347937,0.1221089640709983,10.558499999999999,11.48922184775838,9.627778152241618,0.17629811957349645,0.9574406424705817,0.3100000000000005,0.3525185466741193,3.0895578148476712
20260126,11.39,11.39,11.11,11.22,82857.01,60.10034207275579,0.23297383610790767,0.12777736070436505,0.10519647540354263,10.61,11.56844171774596,9.651558282254038,0.18066761880225468,0.818224879356558,0.3000000000000007,0.34876722191168225,3.1084422630274706
20260127,11.26,11.63,11.11,11.33,90507.0,61.749430930390744,0.24644798982873795,0.15151148652923963,0.09493650329949832,10.672500000000001,11.648288480099442,9.69671151990056,0.18286033827115308,0.836907031292783,0.5200000000000014,0.3609981346322765,3.1862147805143555
20260128,11.21,11.4,10.94,11.0,77648.5,54.47530975509979,0.22787135254644042,0.1667834597326798,0.06108789281376062,10.7175,11.664714753619116,9.770285246380883,0.17676039255780104,0.6491214103879955,0.46000000000000085,0.3680696964442568,3.3460881494932435
20260129,10.94,11.23,10.81,10.97,64660.0,53.85421300923542,0.20832702017373883,0.17509217182089162,0.03323484835284721,10.764,11.661162779339188,9.86683722066081,0.1666969118058693,0.6148063677762758,0.41999999999999993,0.3717790038410956,3.3890519949051554
20260130,10.99,11.12,10.81,11.06,52367.22,55.493623540722666,0.19781989913901832,0.17963771728451697,0.01818218185450135,10.808,11.67020280921055,9.945797190789449,0.15954900244458753,0.6461373109133898,0.3099999999999987,0.36736621785244583,3.3215752066224757
20260202,11.05,11.14,10.76,10.79,49964.01,49.77994250517801,0.16579500489085675,0.17686917480578493,-0.011074169914928184,10.8345,11.65747214891804,10.01152785108196,0.15191695951230616,0.4729638481335577,0.3800000000000008,0.3682686308629855,3.41305496629273
20260203,10.97,11.06,10.75,10.89,47933.0,51.76097828586473,0.14679208199111926,0.17085375624285182,-0.024061674251732557,10.864500000000001,11.646628674297226,10.082371325702777,0.14397877017759203,0.5163016654663071,0.3100000000000005,0.36410658580134375,3.343494819112431
20260204,10.93,10.94,10.69,10.77,39188.0,49.25030628574145,0.12065825827205323,0.1608146566486921,-0.04015639837663887,10.899,11.591118030700756,10.206881969299243,0.127005785980504,0.40680780280395995,0.25,0.3559561153869621,3.3050707092568437
20260205,10.85,11.01,10.75,10.9,39363.0,51.96838175889017,0.10917838774261845,0.1504874028674774,-0.04130901512485893,10.929,11.56121914921301,10.296780850786991,0.11569569937103287,0.47706491488268005,0.2599999999999998,0.3491021071450362,3.202771625183818
20260206,10.86,10.99,10.7,10.87,35440.01,51.285748614314194,0.0965468266412941,0.13969928762224074,-0.04315246098094663,10.947,11.548755327092541,10.345244672907457,0.10993976926875715,0.4360205082254649,0.2900000000000009,0.344880528063248,3.1727739472239924
20260209,11.05,11.15,10.92,11.06,32490.0,55.29125718344651,0.1007067508309536,0.1319007802639833,-0.031194029433029707,10.9685,11.553047508311964,10.383952491688037,0.10658659038372863,0.5782656659201495,0.28000000000000114,0.3402462046301589,3.0763671304715996
20260210,11.1,11.17,10.99,11.11,32033.0,56.30935882381573,0.10680689940312504,0.12688200409181166,-0.020075104688686618,10.992,11.558451558759526,10.425548441240476,0.10306614970151468,0.6041571853543906,0.17999999999999972,0.3288000471565761,2.95949637404659
20260211,11.18,11.18,10.96,11.08,37537.01,55.49283006257927,0.10797588304909489,0.12310077988326831,-0.015124896834173424,11.003,11.567198546612842,10.438801453387159,0.10255358477012477,0.5682383891825568,0.21999999999999886,0.32102861521682063,2.897370173437009
20260212,11.04,11.2,10.82,10.98,44981.01,52.74712955476246,0.0996840510560606,0.11841743411782678,-0.01873338306176618,11.02,11.55802758684901,10.48197241315099,0.09764566004519236,0.4628271849086201,0.379999999999999,0.3252408569870477,2.962120737586955
20260213,10.97,11.2,10.95,11.1,38749.21,55.58696190341786,0.10162425047968249,0.11505879739019793,-0.013434546910515446,11.05,11.529692884206069,10.570307115793932,0.08682224148526124,0.5521166788650128,0.25,0.3198665100594014,2.8816802708054183
20260224,11.19,11.52,11.19,11.49,86124.82,63.305477579277,0.13309734973773857,0.11866650785970606,0.014430841878032508,11.1,11.540812646680793,10.659187353319206,0.07942570210464749,0.9423648038873212,0.41999999999999993,0.3270189021980156,2.8461175126023983
20260225,11.49,11.89,11.4,11.64,100871.43,65.76951710162894,0.1682047938887763,0.1285741650655201,0.039630628823256187,11.105,11.568510631229966,10.641489368770035,0.08347782642592805,1.0771172913341076,0.4900000000000002,0.33866040918387164,2.9094536871466636
20260226,11.64,11.92,11.56,11.76,90396.43,67.64153098658946,0.20336641202547234,0.14353261445751056,0.05983379756796178,11.133,11.680687963409092,10.585312036590906,0.09839000510358265,1.0724062257067226,0.35999999999999943,0.3401846656707379,2.8927267489008326
20260227,11.76,11.85,11.61,11.66,50012.0,64.47703509778418,0.22061991441717943,0.15895007444944434,0.06166983996773509,11.1545,11.749902561739836,10.559097438260165,0.1067555805710404,0.9245027083212997,0.2400000000000002,0.3330286181228281,2.856163105684632
20260302,11.23,11.43,10.65,10.98,145873.01,48.024084389623034,0.1773784144173245,0.16263574244302037,0.014742671974304122,11.133,11.720558731666832,10.545441268333166,0.10555263301299442,0.36980024995462485,1.0099999999999998,0.3813837168283403,3.4734400439739557
20260303,11.0,11.25,10.7,10.72,84954.01,43.457870051137384,0.12073759915342386,0.15425611378510107,-0.03351851463167721,11.108,11.721929534787384,10.494070465212618,0.11053826697648235,0.1840028227878199,0.5500000000000007,0.3934277370548875,3.6700348605866364
20260304,10.71,10.93,10.6,10.81,54536.01,45.39338401361731,0.08216445216143953,0.13983778146036877,-0.05767332929892924,11.081999999999999,11.700371375384387,10.46362862461561,0.11159923757162755,0.280067439383882,0.33000000000000007,0.38889718440810983,3.5975687734330233
20260305,10.95,11.06,10.8,10.96,52669.5,48.554256836495966,0.06297279053340077,0.12446478327497518,-0.06149199274157441,11.08,11.699745278744711,10.46025472125529,0.11186737883478536,0.4031860313296309,0.2599999999999998,0.3796902426646734,3.4643270316119827
20260306,10.9,12.0,10.86,11.87,146667.01,62.67119853901019,0.11981154235720659,0.12353413509142147,-0.00372259273421488,11.125,11.835211236182618,10.414788763817382,0.12767842448226832,1.0244918427398946,1.1400000000000006,0.43399808247433963,3.6562601724881185
20260309,11.86,12.55,11.53,12.41,223908.0,68.24051262330913,0.2060548773489952,0.14003828354293624,0.06601659380605895,11.192499999999999,12.10461437417628,10.280385625823717,0.16298670970315512,1.1674053355970346,1.0200000000000014,0.47585536229760117,3.8344509451861497
20260310,12.42,12.88,12.23,12.4,181867.01,68.03807064242179,0.27047851727305705,0.1661263302889604,0.10435218698409665,11.273,12.311036608217668,10.234963391782331,0.18416332976451136,1.0428517602741798,0.6500000000000004,0.4882942649906297,3.937856975730885
20260311,12.38,12.89,12.3,12.6,154650.0,69.95765335289124,0.3338249187261191,0.19966604797639215,0.13415887074972693,11.3585,12.536031315931783,10.180968684068215,0.20733922893547282,1.027162200785122,0.5899999999999999,0.4955589603484419,3.933007621813031
20260312,12.48,12.71,12.12,12.19,98228.0,61.767826729865284,0.34694446495030107,0.22912173137117395,0.11782273357912712,11.4295,12.628665938212249,10.230334061787753,0.20983698993171146,0.8170953976285277,0.5900000000000016,0.5023047488949819,4.120629605373108
20260313,12.19,12.41,12.05,12.09,73983.01,59.92514884819318,0.3452923206535736,0.2523558492276539,0.09293647142591971,11.489,12.695611610646694,10.282388389353308,0.21004641146256295,0.7490445122096449,0.35999999999999943,0.4921401239739117,4.07063791541697
20260316,12.01,12.58,12.01,12.35,91818.03,63.014561397444666,0.3608036911258985,0.27404541760730283,0.08675827351859566,11.562999999999999,12.791111087037853,10.334888912962144,0.2124208400999489,0.8204107544938005,0.5700000000000003,0.4977015436900609,4.029972013684704
20260317,12.41,12.69,11.8,11.85,68060.69,54.33901064062555,0.328958711397652,0.2850280763653727,0.043930635032279286,11.6025,12.813187060265687,10.391812939734312,0.2086941711296165,0.6022146878920496,0.8899999999999988,0.5257228619979136,4.43647984808366
20260318,11.66,12.57,11.66,12.26,101774.01,59.2886156582639,0.33296667643794287,0.2946157963798868,0.03835088005805609,11.66,12.881388338606623,10.438611661393377,0.2095005726597981,0.7456221256723673,0.9100000000000001,0.5531712289980627,4.512000236525797
20260319,12.11,12.43,11.85,11.91,72749.0,53.915707629795925,0.30439210002862005,0.29657105710963344,0.00782104291898661,11.7015,12.896018621387771,10.506981378612227,0.20416504232581667,0.5872736499317897,0.5800000000000001,0.5550875697839154,4.660684884835561
20260320,11.89,12.57,11.33,11.45,118337.0,47.78633167469537,0.24184059885289777,0.2856249654582863,-0.043784366605388536,11.725,12.877507563624015,10.572492436375985,0.1965897763111326,0.38069492614205774,1.2400000000000002,0.6040098862279214,5.275195512907611
20260323,11.38,11.38,10.61,10.67,117147.0,39.57140211581427,0.12785477201889428,0.25407092677040793,-0.12621615475151365,11.703500000000002,12.919399493768877,10.487600506231127,0.20778390973108468,0.07500599132725054,0.8399999999999999,0.620866322925927,5.818803401367639
20260324,10.95,11.74,10.95,11.74,139947.0,51.8099835875436,0.122448727952154,0.22774648700675715,-0.10529775905460315,11.716,12.927791192713034,10.504208807286965,0.20686090691584752,0.5099026961675914,1.0700000000000003,0.6529472998597894,5.561731685347439
20260325,11.91,12.91,11.9,12.91,329760.13,61.08978985338552,0.21015112957562287,0.2242274155205303,-0.014076285944907424,11.779499999999999,13.102518478607491,10.456481521392506,0.22463066829788916,0.9272427098636894,1.17,0.6898796355840902,5.343761700883735
20260326,13.0,13.38,12.74,12.92,338494.11,61.15863528668849,0.27726667353046963,0.23483526712251818,0.042431406407951455,11.8375,13.255235406982054,10.419764593017947,0.23953290931058988,0.8817708137459609,0.6400000000000006,0.6863168044709409,5.31204957020852
20260327,13.17,14.21,12.72,14.21,239580.24,68.82220839556061,0.4295963256485926,0.2737874788277331,0.15580884682085955,11.965,13.7313223762502,10.1986776237498,0.29524820330132884,1.1355012058348053,1.4900000000000002,0.7437227470087309,5.2337983603710825
20260330,14.21,15.63,14.2,15.63,533449.58,74.73220781242888,0.6573235878420096,0.3504947006305884,0.3068288872114212,12.197500000000002,14.546088601916626,9.848911398083377,0.38509343749401503,1.2307580385084944,1.4300000000000015,0.7927425507938216,5.071929307701993
20260331,15.18,15.8,14.5,14.67,374833.24,65.66921776045989,0.7516703193286816,0.43072982437020707,0.3209404949584745,12.395,14.880770027894577,9.909229972105422,0.401092380458988,0.9576046807368787,1.3000000000000007,0.8289752257371201,5.650819534677029
20260401,15.0,15.33,14.27,15.0,329088.2,67.14425309859769,0.8433474414982545,0.5132533477958166,0.3300940937024379,12.6045,15.230142577992765,9.978857422007234,0.4166198703626111,0.9561740467035115,1.0600000000000005,0.8454769953273259,5.636513302182173
20260402,14.8,15.15,13.89,14.09,279883.0,59.546470130654065,0.8329708569701619,0.5771968496306856,0.2557740073394763,12.761,15.346749611356763,10.175250388643235,0.4052581476932473,0.7569854393795429,1.2599999999999998,0.8750857813753741,6.210686879882002
20260403,14.4,14.4,13.52,14.0,211973.0,58.83735463559357,0.8081690217191468,0.6233912840483778,0.184777737670769,12.867500000000001,15.474105980358786,10.260894019641217,0.40514567404061147,0.7172365153255952,0.8800000000000008,0.8754367969914189,6.253119978510134
20260407,13.97,14.2,13.53,14.01,197823.6,58.89592635758697,0.7803252018305251,0.6547780676048073,0.12554713422571784,12.9475,15.592908136852685,10.302091863147314,0.40863612849626346,0.7008196741361968,0.6699999999999999,0.8607627400634604,6.143916774186013
20260408,14.5,14.55,13.7,14.4,236559.0,61.213908183418475,0.7807287594467862,0.6799682059732031,0.10076055347358315,13.0475,15.756214008334481,10.338785991665517,0.4152081254392768,0.7496572166420068,0.8500000000000014,0.8599939729160705,5.972180367472712
20260409,14.4,15.3,13.86,15.08,263216.64,64.92770651863671,0.8263927574715293,0.7092531162728684,0.11713964119866094,13.1715,16.0175371340552,10.325462865944798,0.4321508004487265,0.8352907762803253,1.4400000000000013,0.901422974850637,5.977605934022792
20260410,15.35,15.95,14.61,14.79,281179.99,62.19271743188086,0.8296179096849698,0.7333260749552887,0.09629183472968117,13.3015,16.195881308310092,10.40711869168991,0.4351962272390469,0.7571361271105416,1.3399999999999999,0.9327499052184487,6.3066254578664545
20260413,14.51,14.78,14.08,14.5,171598.21,59.49384559861867,0.7995565000552158,0.7465721599752742,0.05298434007994168,13.422,16.304656669408327,10.539343330591674,0.4295420458066349,0.6869802969323541,0.7099999999999991,0.9168391977028452,6.323028949674795
20260414,14.83,15.95,14.56,15.95,268952.4,67.16605548681122,0.8825618742762895,0.7737701028354773,0.1087917714408122,13.601999999999999,16.647781206504305,10.55621879349569,0.44784314167097605,0.8854511931102955,1.4499999999999993,0.9549221121526419,5.986972489985216
20260415,16.4,16.44,15.46,15.96,339340.8,67.21217967009136,0.9383346104976287,0.8066830043679076,0.13165160612972104,13.807500000000001,16.9096478128277,10.7053521871723,0.4493424316969328,0.8469370465035857,0.9800000000000004,0.9567133898560246,5.994444798596645
20260416,15.96,16.41,15.31,16.27,233692.4,68.68097163037442,0.9960672715200722,0.8445598577983406,0.1515074137217316,14.008000000000001,17.205891410552326,10.810108589447678,0.45658072680644257,0.853670545618889,1.0999999999999996,0.9669481477234514,5.94313551151476
20260417,16.19,17.57,16.18,17.07,234362.1,72.14842391144491,1.0937658831870003,0.8944010628760726,0.19936482031092773,14.266,17.58163695555662,10.950363044443382,0.46483064006121105,0.9228448466441456,1.3900000000000006,0.9971661371717764,5.841629391750301
20260420,17.36,17.47,16.41,16.58,180989.01,67.23811811802221,1.1187574919495553,0.9392723486907691,0.17948514325878617,14.522499999999999,17.712212905741325,11.332787094258673,0.43927876133466354,0.8225211893359745,1.0599999999999987,1.0016542702309352,6.041340592466438
20260421,16.34,16.62,15.7,16.18,182666.0,63.4422685780842,1.0936796071686583,0.970153800386347,0.12352580678231129,14.797999999999998,17.501421613632022,12.094578386367974,0.36537662030436874,0.7556020106207734,0.9200000000000017,0.9958218223572971,6.15464661531086
20260422,15.91,16.88,15.65,16.54,188779.6,65.33881732468694,1.090286055193097,0.994180251347697,0.09610580384540002,15.038,17.433017635359782,12.642982364640218,0.31852874522672986,0.8135676284434471,1.2299999999999986,1.0125488350460616,6.1218188334102885
20260423,16.41,16.69,16.07,16.12,125391.6,61.34061842750301,1.0416981035861141,1.0036838217953805,0.03801428179073363,15.198500000000001,17.416780747264507,12.980219252735496,0.29190785238865746,0.7077059004222878,0.620000000000001,0.9845096325427716,6.107379854483694
20260424,15.83,17.28,15.83,16.87,198113.51,65.41093849251038,1.0515884765027366,1.013264752736852,0.038323723765884665,15.396,17.457980652316234,13.334019347683768,0.26785926894209316,0.8574233342937162,1.450000000000001,1.0177589445040023,6.03295165681092
20260427,17.02,18.28,17.02,17.49,220299.01,68.37520025604472,1.096812119369007,1.029974226063283,0.0668378933057241,15.559999999999999,17.743006135922172,13.376993864077825,0.2805920483190455,0.9420509792073269,1.4100000000000001,1.0457761627537165,5.9792805188891744
20260428,17.03,17.45,16.5,17.08,131227.75,64.44219139875605,1.0870379122771219,1.0413869633060509,0.045650948971071026,15.632500000000002,17.919146590879127,13.345853409120878,0.2925503394695825,0.8165115251682793,0.9899999999999984,1.041792151128451,6.099485662344561
20260429,16.91,18.78,16.91,18.35,192950.0,70.16663302493555,1.1683027025922872,1.0667701111632981,0.10153259142898907,15.8165,18.355370656517678,13.277629343482323,0.3210407683770338,0.9989423138780447,1.870000000000001,1.100949854619276,5.999726728170441
20260430,18.36,18.73,16.52,17.56,365683.08,63.33605855822243,1.1556377639207813,1.084543641714795,0.07109412220598643,15.9445,18.566804932286654,13.322195067713343,0.32892908931439124,0.8080305383461412,2.210000000000001,1.1801677221464706,6.720772905162134
20260506,17.37,19.32,17.37,18.72,354881.91,68.22707743296496,1.2250810425807614,1.1126511218879882,0.11242992069277324,16.176,18.923465051738876,13.428534948261122,0.3396964702941243,0.9629722220469913,1.9499999999999993,1.2351557419931511,6.598054177313842
20260507,19.29,20.59,19.28,20.59,413527.68,74.20180167894931,1.4147009213875172,1.1730610817878941,0.2416398395996231,16.505499999999998,19.69867347510364,13.312326524896356,0.38692235619686066,1.1395675073474407,1.870000000000001,1.280501760422212,6.219046918029199
20260508,20.79,21.4,19.63,20.4,385224.1,72.70581905010341,1.531984861519451,1.2448458377342055,0.28713902378524536,16.825,20.237999915185004,13.412000084814995,0.4057057848659738,1.023732799419981,1.7699999999999996,1.315465920392054,6.4483623548630105
20260511,20.37,20.4,18.86,19.23,370508.05,64.13148602094094,1.5130821381297146,1.2984930978133074,0.21458904031640724,17.066499999999998,20.440320417646223,13.692679582353772,0.3953734412616794,0.8206305807926474,1.5399999999999991,1.3315040689354787,6.924098122389384
20260512,19.09,19.37,18.3,19.07,255520.74,63.03666479769375,1.4682656780593533,1.3324476138625165,0.13581806419683673,17.266,20.617024352422188,13.91497564757781,0.3881645259379346,0.7691714249548848,1.0700000000000003,1.3128252068686588,6.884243350124063
20260513,18.8,19.96,17.16,18.25,527002.95,57.60868275154468,1.3510075890804742,1.336159608906108,0.014847980174366171,17.439,20.603892282194604,14.274107717805396,0.36296717497501046,0.6281244237857023,2.8000000000000007,1.4190519778066117,7.775627275652668
20260514,17.8,18.22,16.43,16.43,337064.83,47.775527702412624,1.09855743288243,1.2886391737013725,-0.19008174081894258,17.5355,20.42914803446595,14.641851965534048,0.3300331367187649,0.308978150273893,1.8200000000000003,1.4476911222489968,8.811266720931203
20260515,15.76,17.28,15.7,16.44,273108.72,47.82822081886438,0.8890473967400041,1.208720818309099,-0.31967342156909484,17.56,20.405014105968213,14.714985894031782,0.3240334972628947,0.3031644205822245,1.5800000000000018,1.4571417563740685,8.863392678674382
20260518,16.26,17.3,16.01,17.15,270337.56,51.56487799454933,0.7714079394006106,1.1212582425274014,-0.3498503031267908,17.6195,20.371888245257527,14.86711175474247,0.31242523854337845,0.41471043360089793,1.2899999999999991,1.4452030594902066,8.426839997027443
20260519,16.96,17.31,15.44,15.44,220703.6,43.48649471291255,0.534039043315321,1.0038144026849853,-0.4697753593696643,17.578,20.438950155013874,14.717049844986123,0.3255148657428462,0.1263479116801268,1.8699999999999992,1.475545698098049,9.556643122396691
20260520,15.33,15.4,13.9,13.9,221440.6,37.75057200653392,0.21913134360957898,0.8468777908699041,-0.6277464472603251,17.4195,20.71690232687238,14.12209767312762,0.37858748263410313,-0.033677672772536846,1.5399999999999991,1.4801495768053312,10.648558106513175
20260521,13.66,14.32,13.38,13.5,291117.53,36.407307903921826,-0.061997268337762534,0.6651027790283708,-0.7271000473661333,17.2655,20.988246439476075,13.542753560523924,0.43123528881017936,-0.005742206892009076,0.9399999999999995,1.441567464176379,10.678277512417623
20260522,13.71,14.85,13.62,14.85,114047.0,43.68985019772952,-0.1738558985718619,0.4973110435083243,-0.6711669420801862,17.199,21.048740387692632,13.349259612307371,0.4476702584676586,0.1949144924798563,1.3499999999999996,1.4350269310209234,9.663481016975915
20260525,16.34,16.34,14.94,16.34,407266.95,50.43631934151504,-0.1406527638712589,0.36971828203240764,-0.5103710459036666,17.189,21.046978199714705,13.331021800285296,0.4488891965460125,0.3899682740479478,1.4900000000000002,1.4389535788051433,8.806325451683863
20260526,15.6,16.98,15.44,16.16,319088.01,49.662237186900896,-0.12739500575687046,0.270295624474552,-0.3976906302314225,17.191,21.046685617234317,13.335314382765679,0.4485702538810214,0.36630134010516996,1.540000000000001,1.4461711803190618,8.949079086132809
20260527,16.1,17.2,16.1,16.26,278972.86,50.12025260034206,-0.10757887041646086,0.19472072549634944,-0.3022995959128103,17.1605,21.036474444541277,13.284525555458721,0.45173211089901555,0.3838356634074026,1.0999999999999979,1.4214446674391288,8.741972124471886
20260528,16.13,16.52,15.33,15.59,196494.0,47.03249174391391,-0.14427473166922766,0.12692163406323403,-0.2711963657324617,17.0655,21.000163631714543,13.130836368285458,0.46112491655264043,0.3124998553742895,1.1899999999999995,1.4049129054791911,9.011628643227654
20260529,15.65,15.68,14.38,14.56,169865.0,42.679418221316126,-0.25354613599354003,0.05082808005187922,-0.30437421604541925,16.9395,21.030498977215608,12.848501022784388,0.48301295518942233,0.20917861221032155,1.299999999999999,1.3974191265163918,9.597658835964229
20260601,13.36,16.02,13.36,16.02,244260.64,49.775433269662784,-0.2198009839855981,-0.0032977327556162482,-0.21650325122998185,16.823,20.87741461801048,12.76858538198952,0.4820085142971503,0.4009721407829231,2.66,1.4876034746223639,9.285914323485418
20260602,16.0,16.1,14.8,15.24,205456.19,46.465914436559,-0.25307984228153124,-0.053254154660799254,-0.199825687620732,16.707,20.805149004509,12.608850995491,0.4905906511652601,0.3210167567863041,1.3000000000000007,1.4742032264350522,9.673249517290367
20260603,15.24,15.55,14.77,14.99,107398.0,45.423452896150884,-0.2962119410343984,-0.1018457119355191,-0.1943662290988793,16.5205,20.572158399899216,12.46884160010078,0.4905006991191815,0.31112672282070136,0.7800000000000011,1.4246172816896914,9.503784400865186
