date,close,ma_5,ma_15,signal,position,strategy_return,strategy_cum_return,strategy_nav,benchmark_return,benchmark_cum_return,benchmark_nav,drawdown
20260316,12.35,12.326,11.728666666666667,0,1,0.021505376344086002,-0.08868106946674714,91131.89305332529,0.021505376344086002,0.13615455381784503,113615.4553817845,-0.09492297994985165
20260317,11.85,12.216,11.752666666666666,0,1,-0.04048582995951422,-0.1255765727272028,87442.34272727973,-0.04048582995951422,0.090156393744248,109015.6393744248,-0.13156577428386576
20260318,12.26,12.148,11.794,0,1,0.03459915611814357,-0.0953222600536291,90467.77399463709,0.03459915611814357,0.12787488500459765,112787.48850045976,-0.10151868292997418
20260319,11.91,12.091999999999999,11.804,0,1,-0.028548123980424167,-0.12114911233594805,87885.0887664052,-0.028548123980424167,0.09567617295307973,109567.61729530797,-0.12716863896378403
20260320,11.45,11.964,11.79,0,1,-0.03862300587741396,-0.1550929753355672,84490.70246644328,-0.03862300587741396,0.0533578656853706,105335.78656853706,-0.16088000975107702
20260323,10.67,11.628,11.769333333333334,-1,0,-0.068122270742358,-0.2126499604218779,78735.00395781221,-0.068122270742358,-0.018399264029440587,98160.07359705595,-0.21804276891213906
20260324,11.74,11.606,11.837333333333333,0,0,0.0,-0.2126499604218779,78735.00395781221,0.10028116213683225,0.08003679852805701,108003.6798528057,-0.21804276891213906
20260325,12.91,11.736,11.977333333333332,0,0,0.0,-0.2126499604218779,78735.00395781221,0.09965928449744466,0.187672493100274,118767.2493100274,-0.21804276891213906
20260326,12.92,11.937999999999999,12.108,0,0,0.0,-0.2126499604218779,78735.00395781221,0.0007745933384972759,0.18859245630174604,118859.2456301746,-0.21804276891213906
20260327,14.21,12.49,12.264000000000001,1,1,0.0,-0.2126499604218779,78735.00395781221,0.09984520123839014,0.3072677092916263,130726.77092916262,-0.21804276891213906
20260330,15.63,13.482,12.478666666666667,0,1,0.09992962702322306,-0.13397036463011625,86602.96353698838,0.09992962702322306,0.43790248390064157,143790.24839006417,-0.13990207446141684
20260331,14.67,14.068000000000001,12.629999999999999,0,1,-0.06142034548944342,-0.18716220403863126,81283.77959613687,-0.06142034548944342,0.3495860165593354,134958.60165593354,-0.19272958620275032
20260401,15.0,14.486,12.79,0,1,0.02249488752556239,-0.16887750924195422,83112.24907580458,0.02249488752556239,0.3799448022079095,137994.48022079095,-0.1745701290416669
20260402,14.09,14.719999999999999,12.916666666666666,0,1,-0.06066666666666665,-0.21929894034794228,78070.10596520577,-0.06066666666666665,0.29622815087396304,129622.8150873963,-0.22464620787980571
20260403,14.0,14.678,13.044,0,1,-0.0063875088715400485,-0.22428567529249055,77571.43247075095,-0.0063875088715400485,0.28794848206071566,128794.84820607156,-0.22959878710555565
20260407,14.01,14.354,13.154666666666666,0,1,0.0007142857142856673,-0.22373159363198525,77626.84063680147,0.0007142857142856673,0.28886844526218747,128886.84452621875,-0.22904850052491693
20260408,14.4,14.3,13.324666666666667,0,1,0.027837259100642386,-0.20212240887227606,79787.7591127724,0.027837259100642386,0.32474701011959306,132474.70101195932,-0.20758732388000017
20260409,15.08,14.315999999999999,13.512666666666666,0,1,0.047222222222222276,-0.16444485595791125,83555.51440420888,0.047222222222222276,0.38730450781968506,138730.4507819685,-0.1701678363965557
20260410,14.79,14.456,13.704666666666666,0,1,-0.019230769230769273,-0.18051322411256687,81948.67758874332,-0.019230769230769273,0.36062557497699865,136062.55749769986,-0.18612614723508353
20260413,14.5,14.556000000000001,13.908,0,1,-0.019607843137254832,-0.19658159226722238,80341.84077327776,-0.019607843137254832,0.33394664213431247,133394.66421343124,-0.20208445807361136
20260414,15.95,14.943999999999999,14.259999999999998,0,1,0.09999999999999987,-0.11623975149394472,88376.02485060552,0.09999999999999987,0.4673413063477436,146734.13063477437,-0.1222929038809726
20260415,15.96,15.256,14.541333333333334,0,1,0.0006269592476491059,-0.1156856698334392,88431.43301665608,0.0006269592476491059,0.4682612695492159,146826.12695492158,-0.12174261730033345
20260416,16.27,15.494,14.765333333333334,0,1,0.01942355889724312,-0.09850913835777286,90149.08616422271,0.01942355889724312,0.4967801287948461,149678.01287948462,-0.10468373330052791
20260417,17.07,15.95,15.042,0,1,0.049170251997541436,-0.054182605517343774,94581.73944826562,0.049170251997541436,0.5703771849126011,157037.7184912601,-0.06066080684941679
20260420,16.58,16.366,15.2,0,1,-0.028705330990041134,-0.08133260688210675,91866.73931178932,-0.028705330990041134,0.5252989880404759,152529.89880404758,-0.08762484930072252
20260421,16.18,16.412,15.236666666666666,0,1,-0.024125452352231513,-0.10349587330232124,89650.41266976787,-0.024125452352231513,0.4885004599815985,148850.04599815985,-0.10963631252627801
20260422,16.54,16.528,15.361333333333334,0,1,0.02224969097651419,-0.08354893352412818,91645.10664758718,0.02224969097651419,0.5216191352345882,152161.91352345882,-0.08982599562327807
20260423,16.12,16.498,15.436,0,1,-0.025392986698911657,-0.10682036326535338,89317.96367346466,-0.025392986698911657,0.4829806807727668,148298.06807727666,-0.11293803201011127
20260424,16.87,16.458,15.621333333333332,0,1,0.0465260545905708,-0.06526423872745102,93473.5761272549,0.0465260545905708,0.5519779208831623,155197.79208831623,-0.07166653846219453
20260427,17.49,16.64,15.854000000000001,0,1,0.03675163011262583,-0.03091117577611857,96908.88242238814,0.03675163011262583,0.6090156393744224,160901.56393744223,-0.0375487704625836
20260428,17.08,16.82,16.058666666666667,0,1,-0.023441966838193218,-0.05362852385683847,94637.14761431616,-0.023441966838193218,0.571297148114073,157129.7148114073,-0.06011052026877794
20260429,18.35,17.182,16.322,0,1,0.07435597189695575,0.01673984702734299,101673.9847027343,0.07435597189695575,0.6881324747010096,168813.24747010096,0.0
20260430,17.56,17.47,16.487333333333332,0,1,-0.043051771117166404,-0.027032604152580908,97296.73958474191,-0.043051771117166404,0.6154553817847259,161545.5381784726,-0.043051771117166404
20260506,18.72,17.839999999999996,16.749333333333333,0,1,0.06605922551252852,0.037240868466041244,103724.08684660413,0.06605922551252852,0.7221711131554709,172217.11131554708,0.0
20260507,20.59,18.46,17.15533333333333,0,1,0.09989316239316248,0.14085413898054444,114085.41389805444,0.09989316239316248,0.8942042318307237,189420.42318307236,0.0
20260508,20.4,19.124,17.452,0,1,-0.00922778047595929,0.1303265874309425,113032.65874309425,-0.00922778047595929,0.8767249310027567,187672.49310027566,-0.00922778047595921
20260511,19.23,19.3,17.67,0,1,-0.057352941176470495,0.06549903315181504,106549.90331518151,-0.057352941176470495,0.76908923643054,176908.923643054,-0.06605148130160253
20260512,19.07,19.601999999999997,17.856666666666666,0,1,-0.00832033281331257,0.056633726583729116,105663.37265837291,-0.00832033281331257,0.7543698252069888,175436.9825206989,-0.07382224380767355
20260513,18.25,19.508,17.935333333333332,0,1,-0.04299947561615103,0.011199030422289313,101119.90304222894,-0.04299947561615103,0.6789328426862897,167893.28426862898,-0.1136474016512869
20260514,16.43,18.676,17.925333333333334,0,1,-0.09972602739726033,-0.08964383178968705,91035.61682103129,-0.09972602739726033,0.5114995400183966,151149.95400183965,-0.2020398251578437
20260515,16.44,17.884,17.942666666666664,-1,0,0.000608642726719566,-0.08908975012918152,91091.02498708185,0.000608642726719566,0.5124195032198688,151241.9503219869,-0.20155415250121403
20260518,17.15,17.468,17.983333333333334,0,0,0.0,-0.08908975012918152,91091.02498708185,0.0431873479318734,0.5777368905243765,157773.68905243764,-0.20155415250121403
20260519,15.44,16.742,17.938,0,0,-0.0,-0.08908975012918152,91091.02498708185,-0.09970845481049562,0.4204231830726748,142042.31830726747,-0.20155415250121403
20260520,13.9,15.872000000000003,17.740000000000002,0,0,-0.0,-0.08908975012918152,91091.02498708185,-0.09974093264248696,0.27874885004599625,127874.88500459962,-0.20155415250121403
20260521,13.5,15.286000000000001,17.474,0,0,-0.0,-0.08908975012918152,91091.02498708185,-0.02877697841726623,0.24195032198711863,124195.03219871187,-0.20155415250121403
20260522,14.85,14.968,17.325333333333333,0,0,0.0,-0.08908975012918152,91091.02498708185,0.09999999999999987,0.3661453541858304,136614.53541858305,-0.20155415250121403
20260525,16.34,14.806000000000001,17.191333333333333,0,0,0.0,-0.08908975012918152,91091.02498708185,0.10033670033670039,0.5032198712051494,150321.98712051494,-0.20155415250121403
20260526,16.16,14.95,17.098,0,0,-0.0,-0.08908975012918152,91091.02498708185,-0.011015911872705009,0.48666053357865446,148666.05335786546,-0.20155415250121403
20260527,16.26,15.422,16.934,0,0,0.0,-0.08908975012918152,91091.02498708185,0.006188118811881305,0.4958601655933741,149586.0165593374,-0.20155415250121403
20260528,15.59,15.84,16.60066666666667,0,0,-0.0,-0.08908975012918152,91091.02498708185,-0.04120541205412065,0.4342226310947539,143422.2631094754,-0.20155415250121403
20260529,14.56,15.782000000000002,16.211333333333336,0,0,-0.0,-0.08908975012918152,91091.02498708185,-0.06606799230275817,0.3394664213431442,133946.64213431443,-0.20155415250121403
20260601,16.02,15.718,15.997333333333332,0,0,0.0,-0.08908975012918152,91091.02498708185,0.10027472527472514,0.47378104875804716,147378.1048758047,-0.20155415250121403
20260602,15.24,15.534,15.741999999999999,0,0,-0.0,-0.08908975012918152,91091.02498708185,-0.048689138576779034,0.40202391904323576,140202.39190432357,-0.20155415250121403
20260603,14.99,15.280000000000001,15.524666666666667,0,0,-0.0,-0.08908975012918152,91091.02498708185,-0.01640419947506566,0.37902483900643724,137902.4839006437,-0.20155415250121403
20260604,14.75,15.112,15.412666666666667,0,0,-0.0,-0.08908975012918152,91091.02498708185,-0.016010673782521745,0.35694572217111054,135694.57221711104,-0.20155415250121403
20260605,14.0,15.0,15.25,0,0,-0.0,-0.08908975012918152,91091.02498708185,-0.05084745762711862,0.2879484820607152,128794.84820607152,-0.20155415250121403
20260608,15.4,14.876,15.133333333333333,0,0,0.0,-0.08908975012918152,91091.02498708185,0.10000000000000009,0.4167433302667869,141674.33302667868,-0.20155415250121403
20260609,15.72,14.972,15.152000000000003,0,0,0.0,-0.08908975012918152,91091.02498708185,0.020779220779220786,0.44618215271388895,144618.2152713889,-0.20155415250121403
20260610,14.87,14.948000000000002,15.216666666666667,0,0,-0.0,-0.08908975012918152,91091.02498708185,-0.0540712468193385,0.367985280588774,136798.5280588774,-0.20155415250121403
20260611,14.85,14.968,15.306666666666668,0,0,-0.0,-0.08908975012918152,91091.02498708185,-0.0013449899125755893,0.36614535418583016,136614.53541858302,-0.20155415250121403
20260612,16.34,15.436000000000002,15.406,1,1,0.0,-0.08908975012918152,91091.02498708185,0.10033670033670039,0.5032198712051492,150321.9871205149,-0.20155415250121403
20260615,16.3,15.616,15.403333333333334,0,1,-0.00244798041615657,-0.09131964058174158,90868.03594182584,-0.00244798041615657,0.49954001839926154,149954.00183992615,-0.2035087322992526
20260616,16.06,15.684000000000001,15.396666666666668,0,1,-0.014723926380368235,-0.10469898329710259,89530.10167028975,-0.014723926380368235,0.47746090156393484,147746.09015639347,-0.21523621108748456
20260617,16.04,15.918000000000001,15.382,0,1,-0.001245330012453305,-0.10581392852338267,89418.60714766174,-0.001245330012453305,0.475620975160991,147562.0975160991,-0.2162135009865039
20260618,14.44,15.836000000000002,15.305333333333332,0,1,-0.09975062344139651,-0.1950095466257884,80499.04533742116,-0.09975062344139651,0.32842686292548073,132842.68629254808,-0.29439669290804965
20260622,14.86,15.540000000000001,15.325333333333333,0,1,0.02908587257617734,-0.17159569687390686,82840.43031260931,0.02908587257617734,0.3670653173873022,136706.5317387302,-0.2738736050286439
20260623,14.34,15.148,15.213333333333335,-1,0,-0.03499327052489898,-0.2005842727571886,79941.57272428114,-0.03499327052489898,0.31922723091076155,131922.72309107616,-0.2992831424031462
20260624,13.92,14.719999999999999,15.125333333333334,0,0,-0.0,-0.2005842727571886,79941.57272428114,-0.029288702928870314,0.2805887764489401,128058.877644894,-0.2992831424031462
20260625,13.02,14.116,14.994,0,0,-0.0,-0.2005842727571886,79941.57272428114,-0.06465517241379315,0.19779208831646544,119779.20883164654,-0.2992831424031462
20260626,14.32,14.091999999999999,14.965333333333332,0,0,0.0,-0.2005842727571886,79941.57272428114,0.09984639016897079,0.3173873045078175,131738.73045078176,-0.2992831424031462
20260629,15.1,14.14,15.038666666666666,0,0,0.0,-0.2005842727571886,79941.57272428114,0.0544692737430168,0.3891444342226289,138914.44342226288,-0.2992831424031462
20260630,16.31,14.534,15.099333333333334,0,0,0.0,-0.2005842727571886,79941.57272428114,0.08013245033112582,0.5004599816007336,150045.99816007336,-0.2992831424031462
20260701,17.0,15.15,15.184666666666665,0,0,0.0,-0.2005842727571886,79941.57272428114,0.04230533415082771,0.5639374425022974,156393.74425022973,-0.2992831424031462
20260702,17.27,16.0,15.344666666666667,1,1,0.0,-0.2005842727571886,79941.57272428114,0.01588235294117646,0.5887764489420397,158877.644894204,-0.2992831424031462
20260703,16.83,16.502,15.476666666666665,0,1,-0.025477707006369532,-0.2209515524321648,77904.84475678352,-0.025477707006369532,0.5482980680772742,154829.8068077274,-0.3171358011954228
