date,open,high,low,close,pre_close,change,pct_chg,volume_hands,volume_shares,amount_thousand_yuan,raw_open,raw_high,raw_low,raw_close,raw_pre_close,raw_change,raw_pct_chg,adj_factor
20250908,106.15,107.13,105.51,106.25,107.26,-1.01,-0.9416,555923.45,55592344.99999999,5910440.232,106.15,107.13,105.51,106.25,107.26,-1.01,-0.9416,1.0
20250909,106.0,107.2,105.27,105.49,106.25,-0.76,-0.7153,381636.22,38163622.0,4049249.507,106.0,107.2,105.27,105.49,106.25,-0.76,-0.7153,1.0
20250910,105.52,106.45,105.02,105.2,105.49,-0.29,-0.2749,322368.95,32236895.0,3401353.898,105.52,106.45,105.02,105.2,105.49,-0.29,-0.2749,1.0
20250911,105.25,106.6,104.89,106.59,105.2,1.39,1.3213,537781.49,53778149.0,5683446.689,105.25,106.6,104.89,106.59,105.2,1.39,1.3213,1.0
20250912,106.6,107.58,105.9,105.91,106.59,-0.68,-0.638,455910.18,45591018.0,4859782.579,106.6,107.58,105.9,105.91,106.59,-0.68,-0.638,1.0
20250915,106.0,110.85,106.0,108.7,105.91,2.79,2.6343,974804.07,97480407.0,10620465.041,106.0,110.85,106.0,108.7,105.91,2.79,2.6343,1.0
20250916,109.0,109.0,107.22,107.8,108.7,-0.9,-0.828,533160.21,53316021.0,5753437.964,109.0,109.0,107.22,107.8,108.7,-0.9,-0.828,1.0
20250917,108.2,112.0,108.2,110.99,107.8,3.19,2.9592,981239.71,98123971.0,10827682.692,108.2,112.0,108.2,110.99,107.8,3.19,2.9592,1.0
20250918,110.99,112.8,108.56,109.71,110.99,-1.28,-1.1533,934013.8,93401380.0,10362193.293,110.99,112.8,108.56,109.71,110.99,-1.28,-1.1533,1.0
20250919,109.8,110.8,109.0,109.09,109.71,-0.62,-0.5651,472977.48,47297748.0,5188176.204,109.8,110.8,109.0,109.09,109.71,-0.62,-0.5651,1.0
20250922,108.87,108.91,107.15,107.99,109.09,-1.1,-1.0083,491559.23,49155923.0,5293961.578,108.87,108.91,107.15,107.99,109.09,-1.1,-1.0083,1.0
20250923,107.45,107.69,104.64,105.6,107.99,-2.39,-2.2132,650962.62,65096262.0,6888232.046,107.45,107.69,104.64,105.6,107.99,-2.39,-2.2132,1.0
20250924,105.0,105.83,104.0,105.71,105.6,0.11,0.1042,548162.27,54816227.0,5758922.305,105.0,105.83,104.0,105.71,105.6,0.11,0.1042,1.0
20250925,105.34,108.8,104.87,107.5,105.71,1.79,1.6933,693482.04,69348204.0,7421942.405,105.34,108.8,104.87,107.5,105.71,1.79,1.6933,1.0
20250926,107.45,111.23,107.0,107.29,107.5,-0.21,-0.1953,756612.07,75661207.0,8250492.997,107.45,111.23,107.0,107.29,107.5,-0.21,-0.1953,1.0
20250929,107.0,109.14,106.39,108.61,107.29,1.32,1.2303,613983.68,61398368.00000001,6621874.267,107.0,109.14,106.39,108.61,107.29,1.32,1.2303,1.0
20250930,108.19,109.98,107.76,109.21,108.61,0.6,0.5524,567755.5,56775550.0,6200518.75,108.19,109.98,107.76,109.21,108.61,0.6,0.5524,1.0
20251009,108.67,112.48,108.07,110.6,109.21,1.39,1.2728,1008721.97,100872197.0,11196004.667,108.67,112.48,108.07,110.6,109.21,1.39,1.2728,1.0
20251010,110.55,110.55,107.58,107.79,110.6,-2.81,-2.5407,590102.53,59010253.0,6420415.513,110.55,110.55,107.58,107.79,110.6,-2.81,-2.5407,1.0
20251013,105.0,105.98,104.1,105.69,107.79,-2.1,-1.9482,744429.8,74442980.0,7841774.365,105.0,105.98,104.1,105.69,107.79,-2.1,-1.9482,1.0
20251014,106.68,109.36,105.62,105.99,105.69,0.3,0.2838,767786.27,76778627.0,8244228.529,106.68,109.36,105.62,105.99,105.69,0.3,0.2838,1.0
20251015,106.45,107.51,105.5,107.1,105.99,1.11,1.0473,475791.33,47579133.0,5063179.652,106.45,107.51,105.5,107.1,105.99,1.11,1.0473,1.0
20251016,107.0,109.3,106.51,106.96,107.1,-0.14,-0.1307,523096.38,52309638.0,5628738.804,107.0,109.3,106.51,106.96,107.1,-0.14,-0.1307,1.0
20251017,106.6,106.63,104.26,104.43,106.96,-2.53,-2.3654,625724.94,62572493.99999999,6576614.911,106.6,106.63,104.26,104.43,106.96,-2.53,-2.3654,1.0
20251020,105.22,105.63,104.08,104.52,104.43,0.09,0.0862,355614.52,35561452.0,3721699.722,105.22,105.63,104.08,104.52,104.43,0.09,0.0862,1.0
20251021,104.69,105.07,104.24,104.76,104.52,0.24,0.2296,299074.19,29907419.0,3133789.475,104.69,105.07,104.24,104.76,104.52,0.24,0.2296,1.0
20251022,104.1,104.32,103.37,103.78,104.76,-0.98,-0.9355,357874.19,35787419.0,3715302.136,104.1,104.32,103.37,103.78,104.76,-0.98,-0.9355,1.0
20251023,103.3,103.73,102.0,103.69,103.78,-0.09,-0.0867,378603.42,37860342.0,3889661.811,103.3,103.73,102.0,103.69,103.78,-0.09,-0.0867,1.0
20251024,103.98,104.37,103.61,103.76,103.69,0.07,0.0675,305542.68,30554268.0,3173964.302,103.98,104.37,103.61,103.76,103.69,0.07,0.0675,1.0
20251027,104.0,104.97,103.88,104.01,103.76,0.25,0.2409,345987.84,34598784.0,3607756.848,104.0,104.97,103.88,104.01,103.76,0.25,0.2409,1.0
20251028,104.02,104.32,103.5,103.72,104.01,-0.29,-0.2788,265415.83,26541583.0,2755526.047,104.02,104.32,103.5,103.72,104.01,-0.29,-0.2788,1.0
20251029,103.73,105.18,103.0,104.52,103.72,0.8,0.7713,397340.4,39734040.0,4128608.369,103.73,105.18,103.0,104.52,103.72,0.8,0.7713,1.0
