date,open,high,low,close,pre_close,change,pct_chg,volume_hands,volume_shares,amount_thousand_yuan,raw_open,raw_high,raw_low,raw_close,raw_pre_close,raw_change,raw_pct_chg,adj_factor
20260309,11.86,12.55,11.53,12.41,11.87,0.54,4.5493,223908.0,22390800.0,271757.721,11.86,12.55,11.53,12.41,11.87,0.54,4.5493,1.214
20260310,12.42,12.88,12.23,12.4,12.41,-0.01,-0.0806,181867.01,18186701.0,229323.827,12.42,12.88,12.23,12.4,12.41,-0.01,-0.0806,1.214
20260311,12.38,12.89,12.3,12.6,12.4,0.2,1.6129,154650.0,15465000.0,195245.686,12.38,12.89,12.3,12.6,12.4,0.2,1.6129,1.214
20260312,12.48,12.71,12.12,12.19,12.6,-0.41,-3.254,98228.0,9822800.0,121146.335,12.48,12.71,12.12,12.19,12.6,-0.41,-3.254,1.214
20260313,12.19,12.41,12.05,12.09,12.19,-0.1,-0.8203,73983.01,7398300.999999999,90317.827,12.19,12.41,12.05,12.09,12.19,-0.1,-0.8203,1.214
20260316,12.01,12.58,12.01,12.35,12.09,0.26,2.1505,91818.03,9181803.0,113479.327,12.01,12.58,12.01,12.35,12.09,0.26,2.1505,1.214
20260317,12.41,12.69,11.8,11.85,12.35,-0.5,-4.0486,68060.69,6806069.0,82305.215,12.41,12.69,11.8,11.85,12.35,-0.5,-4.0486,1.214
20260318,11.66,12.57,11.66,12.26,11.85,0.41,3.4599,101774.01,10177401.0,124550.564,11.66,12.57,11.66,12.26,11.85,0.41,3.4599,1.214
20260319,12.11,12.43,11.85,11.91,12.26,-0.35,-2.8548,72749.0,7274900.0,87635.488,12.11,12.43,11.85,11.91,12.26,-0.35,-2.8548,1.214
20260320,11.89,12.57,11.33,11.45,11.91,-0.46,-3.8623,118337.0,11833700.0,138199.349,11.89,12.57,11.33,11.45,11.91,-0.46,-3.8623,1.214
20260323,11.38,11.38,10.61,10.67,11.45,-0.78,-6.8122,117147.0,11714700.0,129312.618,11.38,11.38,10.61,10.67,11.45,-0.78,-6.8122,1.214
20260324,10.95,11.74,10.95,11.74,10.67,1.07,10.0281,139947.0,13994700.0,160111.457,10.95,11.74,10.95,11.74,10.67,1.07,10.0281,1.214
20260325,11.91,12.91,11.9,12.91,11.74,1.17,9.9659,329760.13,32976013.0,421081.202,11.91,12.91,11.9,12.91,11.74,1.17,9.9659,1.214
20260326,13.0,13.38,12.74,12.92,12.91,0.01,0.0775,338494.11,33849411.0,440575.615,13.0,13.38,12.74,12.92,12.91,0.01,0.0775,1.214
20260327,13.17,14.21,12.72,14.21,12.92,1.29,9.9845,239580.24,23958024.0,329114.427,13.17,14.21,12.72,14.21,12.92,1.29,9.9845,1.214
20260330,14.21,15.63,14.2,15.63,14.21,1.42,9.993,533449.58,53344957.99999999,817371.206,14.21,15.63,14.2,15.63,14.21,1.42,9.993,1.214
20260331,15.18,15.8,14.5,14.67,15.63,-0.96,-6.142,374833.24,37483324.0,562508.183,15.18,15.8,14.5,14.67,15.63,-0.96,-6.142,1.214
20260401,15.0,15.33,14.27,15.0,14.67,0.33,2.2495,329088.2,32908820.0,487465.94,15.0,15.33,14.27,15.0,14.67,0.33,2.2495,1.214
20260402,14.8,15.15,13.89,14.09,15.0,-0.91,-6.0667,279883.0,27988300.0,400753.353,14.8,15.15,13.89,14.09,15.0,-0.91,-6.0667,1.214
20260403,14.4,14.4,13.52,14.0,14.09,-0.09,-0.6388,211973.0,21197300.0,293674.74,14.4,14.4,13.52,14.0,14.09,-0.09,-0.6388,1.214
20260407,13.97,14.2,13.53,14.01,14.0,0.01,0.0714,197823.6,19782360.0,273862.535,13.97,14.2,13.53,14.01,14.0,0.01,0.0714,1.214
20260408,14.5,14.55,13.7,14.4,14.01,0.39,2.7837,236559.0,23655900.0,335770.205,14.5,14.55,13.7,14.4,14.01,0.39,2.7837,1.214
20260409,14.4,15.3,13.86,15.08,14.4,0.68,4.7222,263216.64,26321664.0,383951.55,14.4,15.3,13.86,15.08,14.4,0.68,4.7222,1.214
20260410,15.35,15.95,14.61,14.79,15.08,-0.29,-1.9231,281179.99,28117999.0,426034.411,15.35,15.95,14.61,14.79,15.08,-0.29,-1.9231,1.214
20260413,14.51,14.78,14.08,14.5,14.79,-0.29,-1.9608,171598.21,17159821.0,248891.199,14.51,14.78,14.08,14.5,14.79,-0.29,-1.9608,1.214
20260414,14.83,15.95,14.56,15.95,14.5,1.45,10.0,268952.4,26895240.000000004,411949.705,14.83,15.95,14.56,15.95,14.5,1.45,10.0,1.214
20260415,16.4,16.44,15.46,15.96,15.95,0.01,0.0627,339340.8,33934080.0,543581.762,16.4,16.44,15.46,15.96,15.95,0.01,0.0627,1.214
20260416,15.96,16.41,15.31,16.27,15.96,0.31,1.9424,233692.4,23369240.0,371193.621,15.96,16.41,15.31,16.27,15.96,0.31,1.9424,1.214
20260417,16.19,17.57,16.18,17.07,16.27,0.8,4.917,234362.1,23436210.0,398220.441,16.19,17.57,16.18,17.07,16.27,0.8,4.917,1.214
20260420,17.36,17.47,16.41,16.58,17.07,-0.49,-2.8705,180989.01,18098901.0,303376.082,17.36,17.47,16.41,16.58,17.07,-0.49,-2.8705,1.214
20260421,16.34,16.62,15.7,16.18,16.58,-0.4,-2.4125,182666.0,18266600.0,294676.629,16.34,16.62,15.7,16.18,16.58,-0.4,-2.4125,1.214
20260422,15.91,16.88,15.65,16.54,16.18,0.36,2.225,188779.6,18877960.0,307920.05,15.91,16.88,15.65,16.54,16.18,0.36,2.225,1.214
20260423,16.41,16.69,16.07,16.12,16.54,-0.42,-2.5393,125391.6,12539160.0,204427.534,16.41,16.69,16.07,16.12,16.54,-0.42,-2.5393,1.214
20260424,15.83,17.28,15.83,16.87,16.12,0.75,4.6526,198113.51,19811351.0,332102.936,15.83,17.28,15.83,16.87,16.12,0.75,4.6526,1.214
20260427,17.02,18.28,17.02,17.49,16.87,0.62,3.6752,220299.01,22029901.0,391327.344,17.02,18.28,17.02,17.49,16.87,0.62,3.6752,1.214
20260428,17.03,17.45,16.5,17.08,17.49,-0.41,-2.3442,131227.75,13122775.0,224712.994,17.03,17.45,16.5,17.08,17.49,-0.41,-2.3442,1.214
20260429,16.91,18.78,16.91,18.35,17.08,1.27,7.4356,192950.0,19295000.0,345047.956,16.91,18.78,16.91,18.35,17.08,1.27,7.4356,1.214
20260430,18.36,18.73,16.52,17.56,18.35,-0.79,-4.3052,365683.08,36568308.0,632166.121,18.36,18.73,16.52,17.56,18.35,-0.79,-4.3052,1.214
20260506,17.37,19.32,17.37,18.72,17.56,1.16,6.6059,354881.91,35488191.0,667765.666,17.37,19.32,17.37,18.72,17.56,1.16,6.6059,1.214
20260507,19.29,20.59,19.28,20.59,18.72,1.87,9.9893,413527.68,41352768.0,835330.042,19.29,20.59,19.28,20.59,18.72,1.87,9.9893,1.214
20260508,20.79,21.4,19.63,20.4,20.59,-0.19,-0.9228,385224.1,38522410.0,783970.415,20.79,21.4,19.63,20.4,20.59,-0.19,-0.9228,1.214
20260511,20.37,20.4,18.86,19.23,20.4,-1.17,-5.7353,370508.05,37050805.0,715857.629,20.37,20.4,18.86,19.23,20.4,-1.17,-5.7353,1.214
20260512,19.09,19.37,18.3,19.07,19.23,-0.16,-0.832,255520.74,25552074.0,482289.766,19.09,19.37,18.3,19.07,19.23,-0.16,-0.832,1.214
20260513,18.8,19.96,17.16,18.25,19.07,-0.82,-4.2999,527002.95,52700294.99999999,971863.293,18.8,19.96,17.16,18.25,19.07,-0.82,-4.2999,1.214
20260514,17.8,18.22,16.43,16.43,18.25,-1.82,-9.9726,337064.83,33706483.0,567628.028,17.8,18.22,16.43,16.43,18.25,-1.82,-9.9726,1.214
20260515,15.76,17.28,15.7,16.44,16.43,0.01,0.0609,273108.72,27310871.999999996,446509.644,15.76,17.28,15.7,16.44,16.43,0.01,0.0609,1.214
20260518,16.26,17.3,16.01,17.15,16.44,0.71,4.3187,270337.56,27033756.0,453367.24,16.26,17.3,16.01,17.15,16.44,0.71,4.3187,1.214
20260519,16.96,17.31,15.44,15.44,17.15,-1.71,-9.9708,220703.6,22070360.0,350279.002,16.96,17.31,15.44,15.44,17.15,-1.71,-9.9708,1.214
20260520,15.33,15.4,13.9,13.9,15.44,-1.54,-9.9741,221440.6,22144060.0,317077.044,15.33,15.4,13.9,13.9,15.44,-1.54,-9.9741,1.214
20260521,13.66,14.32,13.38,13.5,13.9,-0.4,-2.8777,291117.53,29111753.000000004,401296.135,13.66,14.32,13.38,13.5,13.9,-0.4,-2.8777,1.214
20260522,13.71,14.85,13.62,14.85,13.5,1.35,10.0,114047.0,11404700.0,164283.003,13.71,14.85,13.62,14.85,13.5,1.35,10.0,1.214
20260525,16.34,16.34,14.94,16.34,14.85,1.49,10.0337,407266.95,40726695.0,638827.889,16.34,16.34,14.94,16.34,14.85,1.49,10.0337,1.214
20260526,15.6,16.98,15.44,16.16,16.34,-0.18,-1.1016,319088.01,31908801.0,516590.306,15.6,16.98,15.44,16.16,16.34,-0.18,-1.1016,1.214
20260527,16.1,17.2,16.1,16.26,16.16,0.1,0.6188,278972.86,27897286.0,465734.452,16.1,17.2,16.1,16.26,16.16,0.1,0.6188,1.214
20260528,16.13,16.52,15.33,15.59,16.26,-0.67,-4.1205,196494.0,19649400.0,308507.159,16.13,16.52,15.33,15.59,16.26,-0.67,-4.1205,1.214
20260529,15.65,15.68,14.38,14.56,15.59,-1.03,-6.6068,169865.0,16986500.0,251196.684,15.65,15.68,14.38,14.56,15.59,-1.03,-6.6068,1.214
20260601,13.36,16.02,13.36,16.02,14.56,1.46,10.0275,244260.64,24426064.0,371872.231,13.36,16.02,13.36,16.02,14.56,1.46,10.0275,1.214
20260602,16.0,16.1,14.8,15.24,16.02,-0.78,-4.8689,205456.19,20545619.0,313226.177,16.0,16.1,14.8,15.24,16.02,-0.78,-4.8689,1.214
20260603,15.24,15.55,14.77,14.99,15.24,-0.25,-1.6404,107398.0,10739800.0,162342.985,15.24,15.55,14.77,14.99,15.24,-0.25,-1.6404,1.214
20260604,14.92,15.03,14.57,14.75,14.99,-0.24,-1.6011,83791.0,8379100.0,123541.01,14.92,15.03,14.57,14.75,14.99,-0.24,-1.6011,1.214
20260605,14.5,14.9,13.92,14.0,14.75,-0.75,-5.0847,124054.0,12405400.0,176209.941,14.5,14.9,13.92,14.0,14.75,-0.75,-5.0847,1.214
20260608,13.39,15.4,13.39,15.4,14.0,1.4,10.0,140081.0,14008100.0,208263.454,13.39,15.4,13.39,15.4,14.0,1.4,10.0,1.214
20260609,16.17,16.17,15.1,15.72,15.4,0.32,2.0779,219849.76,21984976.0,343447.313,16.17,16.17,15.1,15.72,15.4,0.32,2.0779,1.214
20260610,15.78,16.18,14.82,14.87,15.72,-0.85,-5.4071,129984.0,12998400.0,196752.033,15.78,16.18,14.82,14.87,15.72,-0.85,-5.4071,1.214
20260611,15.02,15.48,14.55,14.85,14.87,-0.02,-0.1345,95461.0,9546100.0,142143.01,15.02,15.48,14.55,14.85,14.87,-0.02,-0.1345,1.214
20260612,15.2,16.34,14.83,16.34,14.85,1.49,10.0337,171687.0,17168700.0,273824.52,15.2,16.34,14.83,16.34,14.85,1.49,10.0337,1.214
20260615,16.89,17.18,16.3,16.3,16.34,-0.04,-0.2448,244523.0,24452300.0,406423.867,16.89,17.18,16.3,16.3,16.34,-0.04,-0.2448,1.214
20260616,16.31,16.58,15.89,16.06,16.3,-0.24,-1.4724,149344.0,14934400.0,241458.644,16.31,16.58,15.89,16.06,16.3,-0.24,-1.4724,1.214
20260617,16.2,16.2,15.76,16.04,16.06,-0.02,-0.1245,145531.76,14553176.0,232318.028,16.2,16.2,15.76,16.04,16.06,-0.02,-0.1245,1.214
20260618,15.88,16.44,14.44,14.44,16.04,-1.6,-9.9751,254223.0,25422300.0,389156.475,15.88,16.44,14.44,14.44,16.04,-1.6,-9.9751,1.214
20260622,14.01,14.88,13.62,14.86,14.44,0.42,2.9086,199308.83,19930883.0,281843.945,14.01,14.88,13.62,14.86,14.44,0.42,2.9086,1.214
20260623,14.65,14.67,13.98,14.34,14.86,-0.52,-3.4993,122370.12,12237012.0,174988.236,14.65,14.67,13.98,14.34,14.86,-0.52,-3.4993,1.214
20260624,14.29,14.36,13.61,13.92,14.34,-0.42,-2.9289,94372.52,9437252.0,131047.293,14.29,14.36,13.61,13.92,14.34,-0.42,-2.9289,1.214
20260625,13.69,13.94,12.71,13.02,13.92,-0.9,-6.4655,165640.01,16564001.0,218200.437,13.69,13.94,12.71,13.02,13.92,-0.9,-6.4655,1.214
20260626,13.01,14.32,13.0,14.32,13.02,1.3,9.9846,180928.38,18092838.0,251717.894,13.01,14.32,13.0,14.32,13.02,1.3,9.9846,1.214
20260629,14.32,15.46,13.3,15.1,14.32,0.78,5.4469,250208.01,25020801.0,364815.467,14.32,15.46,13.3,15.1,14.32,0.78,5.4469,1.214
20260630,16.2,16.46,15.37,16.31,15.1,1.21,8.0132,241835.19,24183519.0,385312.857,16.2,16.46,15.37,16.31,15.1,1.21,8.0132,1.214
20260701,16.31,17.1,16.0,17.0,16.31,0.69,4.2305,218253.0,21825300.0,366138.748,16.31,17.1,16.0,17.0,16.31,0.69,4.2305,1.214
20260702,16.68,17.72,16.28,17.27,17.0,0.27,1.5882,236791.14,23679114.0,408637.827,16.68,17.72,16.28,17.27,17.0,0.27,1.5882,1.214
20260703,16.92,17.5,16.77,16.83,17.27,-0.44,-2.5478,124295.0,12429500.0,211345.103,16.92,17.5,16.77,16.83,17.27,-0.44,-2.5478,1.214
