date,open,high,low,close,pre_close,change,pct_chg,volume_hands,volume_shares,amount_thousand_yuan,raw_open,raw_high,raw_low,raw_close,raw_pre_close,raw_change,raw_pct_chg,adj_factor
20250829,114.0,116.0,112.26,114.76,119.22,-4.46,-3.741,1639670.37,163967037.0,18711478.532,114.0,116.0,112.26,114.76,119.22,-4.46,-3.741,1.0
20250909,102.0,108.65,101.2,102.99,114.76,-11.77,-10.2562,1574695.7,157469570.0,16482005.03,102.0,108.65,101.2,102.99,114.76,-11.77,-10.2562,1.0
20250910,103.0,105.96,102.13,103.91,102.99,0.92,0.8933,1039925.7,103992570.0,10822524.036,103.0,105.96,102.13,103.91,102.99,0.92,0.8933,1.0
20250911,102.62,112.8,99.98,110.28,103.91,6.37,6.1303,1467501.66,146750166.0,15776091.423,102.62,112.8,99.98,110.28,103.91,6.37,6.1303,1.0
20250912,109.28,112.49,108.01,108.42,110.28,-1.86,-1.6866,1159022.04,115902204.0,12730296.246,109.28,112.49,108.01,108.42,110.28,-1.86,-1.6866,1.0
20250915,110.55,112.55,107.5,108.66,108.42,0.24,0.2214,946836.18,94683618.0,10395575.384,110.55,112.55,107.5,108.66,108.42,0.24,0.2214,1.0
20250916,109.0,111.86,108.09,109.78,108.66,1.12,1.0307,866259.24,86625924.0,9501062.259,109.0,111.86,108.09,109.78,108.66,1.12,1.0307,1.0
20250917,110.8,120.8,109.8,117.39,109.78,7.61,6.932,1528475.61,152847561.0,17861084.416,110.8,120.8,109.8,117.39,109.78,7.61,6.932,1.0
20250918,119.98,127.49,116.35,122.15,117.39,4.76,4.0549,1931567.78,193156778.0,23495279.107,119.98,127.49,116.35,122.15,117.39,4.76,4.0549,1.0
20250919,123.0,127.4,120.11,121.34,122.15,-0.81,-0.6631,1449106.23,144910623.0,17943778.048,123.0,127.4,120.11,121.34,122.15,-0.81,-0.6631,1.0
20250922,120.54,129.83,119.05,128.92,121.34,7.58,6.2469,1588281.47,158828147.0,19858613.711,120.54,129.83,119.05,128.92,121.34,7.58,6.2469,1.0
20250923,127.64,129.33,122.63,128.51,128.92,-0.41,-0.318,1441273.53,144127353.0,18120121.818,127.64,129.33,122.63,128.51,128.92,-0.41,-0.318,1.0
20250924,126.88,137.98,126.23,134.98,128.51,6.47,5.0346,1460947.53,146094753.0,19497523.266,126.88,137.98,126.23,134.98,128.51,6.47,5.0346,1.0
20250925,133.0,137.8,132.31,134.11,134.98,-0.87,-0.6445,1032583.21,103258321.0,13953307.668,133.0,137.8,132.31,134.11,134.98,-0.87,-0.6445,1.0
20250926,132.71,135.95,131.2,132.27,134.11,-1.84,-1.372,912445.19,91244519.0,12181639.386,132.71,135.95,131.2,132.27,134.11,-1.84,-1.372,1.0
20250929,131.0,136.02,129.16,136.02,132.27,3.75,2.8351,1027207.23,102720723.0,13627566.349,131.0,136.02,129.16,136.02,132.27,3.75,2.8351,1.0
20250930,138.5,142.0,136.6,140.13,136.02,4.11,3.0216,986229.0,98622900.0,13794113.059,138.5,142.0,136.6,140.13,136.02,4.11,3.0216,1.0
20251009,144.0,153.0,137.0,138.91,140.13,-1.22,-0.8706,1662841.1,166284110.0,24249284.345,144.0,153.0,137.0,138.91,140.13,-1.22,-0.8706,1.0
20251010,134.87,134.94,127.17,127.95,138.91,-10.96,-7.89,1617420.76,161742076.0,21074152.02,134.87,134.94,127.17,127.95,138.91,-10.96,-7.89,1.0
20251013,126.0,136.48,126.0,136.47,127.95,8.52,6.6589,1402994.86,140299486.0,18642587.057,126.0,136.48,126.0,136.47,127.95,8.52,6.6589,1.0
20251014,136.96,137.8,125.8,127.2,136.47,-9.27,-6.7927,1321004.03,132100403.0,17321652.001,136.96,137.8,125.8,127.2,136.47,-9.27,-6.7927,1.0
20251015,127.18,129.73,124.6,129.56,127.2,2.36,1.8553,807987.26,80798726.0,10284318.328,127.18,129.73,124.6,129.56,127.2,2.36,1.8553,1.0
20251016,127.8,130.28,126.6,127.3,129.56,-2.26,-1.7444,612310.62,61231062.0,7841134.057,127.8,130.28,126.6,127.3,129.56,-2.26,-1.7444,1.0
20251017,126.85,127.32,120.87,121.98,127.3,-5.32,-4.1791,820528.98,82052898.0,10097285.54,126.85,127.32,120.87,121.98,127.3,-5.32,-4.1791,1.0
20251020,124.1,125.18,121.69,122.63,121.98,0.65,0.5329,571239.35,57123935.0,7060333.63,124.1,125.18,121.69,122.63,121.98,0.65,0.5329,1.0
20251021,123.8,127.85,122.61,127.19,122.63,4.56,3.7185,784150.88,78415088.0,9888217.346,123.8,127.85,122.61,127.19,122.63,4.56,3.7185,1.0
20251022,125.42,129.27,123.81,126.81,127.19,-0.38,-0.2988,653954.11,65395411.0,8265031.817,125.42,129.27,123.81,126.81,127.19,-0.38,-0.2988,1.0
20251023,125.18,128.5,124.01,128.3,126.81,1.49,1.175,634264.02,63426402.0,8038110.025,125.18,128.5,124.01,128.3,126.81,1.49,1.175,1.0
20251024,130.3,134.8,128.9,134.06,128.3,5.76,4.4895,1024466.21,102446621.0,13548726.657,130.3,134.8,128.9,134.06,128.3,5.76,4.4895,1.0
20251027,137.5,137.5,132.3,134.5,134.06,0.44,0.3282,1012643.04,101264304.0,13623206.912,137.5,137.5,132.3,134.5,134.06,0.44,0.3282,1.0
20251028,133.0,135.8,132.0,132.69,134.5,-1.81,-1.3457,695189.45,69518945.0,9299045.972,133.0,135.8,132.0,132.69,134.5,-1.81,-1.3457,1.0
20251029,132.0,134.53,130.31,133.0,132.69,0.31,0.2336,688460.74,68846074.0,9111437.51,132.0,134.53,130.31,133.0,132.69,0.31,0.2336,1.0
20251030,133.0,133.0,128.51,128.55,133.0,-4.45,-3.3459,692863.97,69286397.0,9018982.748,133.0,133.0,128.51,128.55,133.0,-4.45,-3.3459,1.0
20251031,128.03,128.7,124.18,124.18,128.55,-4.37,-3.3995,691668.89,69166889.0,8692098.673,128.03,128.7,124.18,124.18,128.55,-4.37,-3.3995,1.0
20251103,122.0,122.6,117.55,120.21,124.18,-3.97,-3.197,747709.27,74770927.0,8940382.093,122.0,122.6,117.55,120.21,124.18,-3.97,-3.197,1.0
20251104,121.0,122.66,119.0,119.88,120.21,-0.33,-0.2745,477384.17,47738417.0,5770504.489,121.0,122.66,119.0,119.88,120.21,-0.33,-0.2745,1.0
20251105,116.9,121.1,116.5,119.78,119.88,-0.1,-0.0834,485016.0,48501600.0,5753269.424,116.9,121.1,116.5,119.78,119.88,-0.1,-0.0834,1.0
20251106,121.9,125.99,121.05,124.85,119.78,5.07,4.2328,731507.65,73150765.0,9060521.121,121.9,125.99,121.05,124.85,119.78,5.07,4.2328,1.0
20251107,122.93,124.18,122.05,122.11,124.85,-2.74,-2.1946,382292.14,38229214.0,4694221.497,122.93,124.18,122.05,122.11,124.85,-2.74,-2.1946,1.0
20251110,122.13,122.95,118.76,120.01,122.11,-2.1,-1.7198,395832.71,39583271.0,4749065.264,122.13,122.95,118.76,120.01,122.11,-2.1,-1.7198,1.0
20251111,120.6,121.47,117.53,117.73,120.01,-2.28,-1.8998,342530.08,34253008.0,4073862.296,120.6,121.47,117.53,117.73,120.01,-2.28,-1.8998,1.0
20251112,117.0,119.8,115.74,119.63,117.73,1.9,1.6139,457015.52,45701552.0,5405408.039,117.0,119.8,115.74,119.63,117.73,1.9,1.6139,1.0
20251113,118.99,123.33,117.8,123.1,119.63,3.47,2.9006,549888.53,54988853.0,6638319.087,118.99,123.33,117.8,123.1,119.63,3.47,2.9006,1.0
20251114,123.0,125.5,117.89,118.18,123.1,-4.92,-3.9968,775293.52,77529352.0,9432871.553,123.0,125.5,117.89,118.18,123.1,-4.92,-3.9968,1.0
20251117,116.82,119.29,116.51,117.63,118.18,-0.55,-0.4654,421773.41,42177341.0,4961789.944,116.82,119.29,116.51,117.63,118.18,-0.55,-0.4654,1.0
20251118,117.5,120.18,117.13,117.96,117.63,0.33,0.2805,473915.08,47391508.0,5629538.134,117.5,120.18,117.13,117.96,117.63,0.33,0.2805,1.0
20251119,117.99,118.49,115.51,116.28,117.96,-1.68,-1.4242,415119.56,41511956.0,4848790.041,117.99,118.49,115.51,116.28,117.96,-1.68,-1.4242,1.0
20251120,117.99,118.29,116.46,116.78,116.28,0.5,0.43,344702.85,34470285.0,4045624.435,117.99,118.29,116.46,116.78,116.28,0.5,0.43,1.0
20251121,113.86,116.08,113.0,113.0,116.78,-3.78,-3.2369,461358.62,46135862.0,5264860.634,113.86,116.08,113.0,113.0,116.78,-3.78,-3.2369,1.0
20251124,112.99,113.5,108.18,111.51,113.0,-1.49,-1.3186,557908.63,55790863.0,6159093.355,112.99,113.5,108.18,111.51,113.0,-1.49,-1.3186,1.0
20251125,112.5,113.96,111.37,111.68,111.51,0.17,0.1525,407223.82,40722382.0,4584278.768,112.5,113.96,111.37,111.68,111.51,0.17,0.1525,1.0
20251126,110.7,113.9,110.61,112.71,111.68,1.03,0.9223,419553.57,41955357.0,4731195.304,110.7,113.9,110.61,112.71,111.68,1.03,0.9223,1.0
20251127,113.8,116.8,112.56,112.71,112.71,0.0,0.0,523431.12,52343112.0,6012840.143,113.8,116.8,112.56,112.71,112.71,0.0,0.0,1.0
20251128,112.71,114.11,111.4,113.6,112.71,0.89,0.7896,308663.84,30866384.000000004,3486790.036,112.71,114.11,111.4,113.6,112.71,0.89,0.7896,1.0
20251201,113.4,114.68,112.6,114.4,113.6,0.8,0.7042,327640.04,32764003.999999996,3724984.486,113.4,114.68,112.6,114.4,113.6,0.8,0.7042,1.0
20251202,114.1,114.19,112.7,113.0,114.4,-1.4,-1.2238,237771.82,23777182.0,2694922.636,114.1,114.19,112.7,113.0,114.4,-1.4,-1.2238,1.0
20251203,112.8,113.69,111.13,111.62,113.0,-1.38,-1.2212,245413.59,24541359.0,2756774.41,112.8,113.69,111.13,111.62,113.0,-1.38,-1.2212,1.0
20251204,111.65,114.73,110.98,114.73,111.62,3.11,2.7862,387551.96,38755196.0,4392462.735,111.65,114.73,110.98,114.73,111.62,3.11,2.7862,1.0
20251205,114.0,114.88,112.5,114.18,114.73,-0.55,-0.4794,352653.66,35265366.0,4015690.336,114.0,114.88,112.5,114.18,114.73,-0.55,-0.4794,1.0
20251208,114.21,118.0,114.18,117.2,114.18,3.02,2.6449,508359.77,50835977.0,5945081.548,114.21,118.0,114.18,117.2,114.18,3.02,2.6449,1.0
20251209,115.58,117.9,115.51,116.32,117.2,-0.88,-0.7509,371384.45,37138445.0,4333826.426,115.58,117.9,115.51,116.32,117.2,-0.88,-0.7509,1.0
20251210,115.58,116.59,113.44,116.31,116.32,-0.01,-0.0086,315714.73,31571473.0,3624511.935,115.58,116.59,113.44,116.31,116.32,-0.01,-0.0086,1.0
20251211,116.53,117.14,113.5,113.61,116.31,-2.7,-2.3214,303108.96,30310896.000000004,3488207.042,116.53,117.14,113.5,113.61,116.31,-2.7,-2.3214,1.0
20251212,113.61,117.42,111.6,116.8,113.61,3.19,2.8079,584998.04,58499804.0,6734945.965,113.61,117.42,111.6,116.8,113.61,3.19,2.8079,1.0
20251215,115.15,116.5,113.0,113.01,116.8,-3.79,-3.2449,342417.46,34241746.0,3933791.146,115.15,116.5,113.0,113.01,116.8,-3.79,-3.2449,1.0
20251216,112.5,113.35,110.27,110.7,113.01,-2.31,-2.0441,323379.53,32337953.000000004,3605859.884,112.5,113.35,110.27,110.7,113.01,-2.31,-2.0441,1.0
20251217,110.82,113.9,110.13,113.29,110.7,2.59,2.3397,343892.72,34389272.0,3848931.232,110.82,113.9,110.13,113.29,110.7,2.59,2.3397,1.0
20251218,112.8,115.72,112.75,112.8,113.29,-0.49,-0.4325,314700.29,31470028.999999996,3583327.202,112.8,115.72,112.75,112.8,113.29,-0.49,-0.4325,1.0
20251219,113.2,115.48,113.0,113.63,112.8,0.83,0.7358,272612.5,27261250.0,3107493.842,113.2,115.48,113.0,113.63,112.8,0.83,0.7358,1.0
20251222,114.6,121.44,114.6,120.45,113.63,6.82,6.0019,810113.69,81011369.0,9622360.396,114.6,121.44,114.6,120.45,113.63,6.82,6.0019,1.0
20251223,120.5,121.58,119.02,119.9,120.45,-0.55,-0.4566,483601.42,48360142.0,5823920.043,120.5,121.58,119.02,119.9,120.45,-0.55,-0.4566,1.0
20251224,122.5,124.38,121.11,123.41,119.9,3.51,2.9274,629560.98,62956098.0,7744549.16,122.5,124.38,121.11,123.41,119.9,3.51,2.9274,1.0
20251225,123.0,125.99,122.66,123.08,123.41,-0.33,-0.2674,471809.58,47180958.0,5854142.202,123.0,125.99,122.66,123.08,123.41,-0.33,-0.2674,1.0
20251226,122.58,124.79,121.16,122.1,123.08,-0.98,-0.7962,402397.99,40239799.0,4938389.58,122.58,124.79,121.16,122.1,123.08,-0.98,-0.7962,1.0
20251229,123.0,125.65,122.02,122.5,122.1,0.4,0.3276,506831.61,50683161.0,6280270.177,123.0,125.65,122.02,122.5,122.1,0.4,0.3276,1.0
20251230,124.45,126.69,124.0,125.28,122.5,2.78,2.2694,604958.31,60495831.00000001,7582347.029,124.45,126.69,124.0,125.28,122.5,2.78,2.2694,1.0
20251231,125.99,126.2,122.4,122.83,125.28,-2.45,-1.9556,411586.85,41158685.0,5082728.445,125.99,126.2,122.4,122.83,125.28,-2.45,-1.9556,1.0
20260105,126.84,130.17,126.2,129.95,122.83,7.12,5.7966,911394.04,91139404.0,11742866.839,126.84,130.17,126.2,129.95,122.83,7.12,5.7966,1.0
20260106,129.0,134.2,128.77,131.84,129.95,1.89,1.4544,730696.95,73069695.0,9623978.218,129.0,134.2,128.77,131.84,129.95,1.89,1.4544,1.0
20260107,131.84,132.82,128.85,129.98,131.84,-1.86,-1.4108,598040.86,59804086.0,7783876.099,131.84,132.82,128.85,129.98,131.84,-1.86,-1.4108,1.0
20260108,128.95,134.68,128.91,130.15,129.98,0.17,0.1308,616918.81,61691881.00000001,8145423.327,128.95,134.68,128.91,130.15,129.98,0.17,0.1308,1.0
20260109,129.15,130.01,127.77,128.88,130.15,-1.27,-0.9758,511274.88,51127488.0,6581947.276,129.15,130.01,127.77,128.88,130.15,-1.27,-0.9758,1.0
20260112,128.52,129.62,126.68,127.66,128.88,-1.22,-0.9466,563935.64,56393564.0,7202156.993,128.52,129.62,126.68,127.66,128.88,-1.22,-0.9466,1.0
20260113,127.49,128.15,122.86,123.63,127.66,-4.03,-3.1568,652072.8,65207280.00000001,8154109.676,127.49,128.15,122.86,123.63,127.66,-4.03,-3.1568,1.0
20260114,123.51,127.6,123.5,124.49,123.63,0.86,0.6956,649683.91,64968391.0,8155390.623,123.51,127.6,123.5,124.49,123.63,0.86,0.6956,1.0
20260115,123.49,125.5,122.33,124.44,124.49,-0.05,-0.0402,556604.23,55660423.0,6895087.6,123.49,125.5,122.33,124.44,124.49,-0.05,-0.0402,1.0
20260116,127.5,128.82,124.88,126.99,124.44,2.55,2.0492,756512.57,75651257.0,9597582.828,127.5,128.82,124.88,126.99,124.44,2.55,2.0492,1.0
20260119,127.05,128.5,125.12,125.29,126.99,-1.7,-1.3387,477537.02,47753702.0,6024303.737,127.05,128.5,125.12,125.29,126.99,-1.7,-1.3387,1.0
20260120,125.0,125.5,121.81,122.18,125.29,-3.11,-2.4822,508693.59,50869359.0,6261665.024,125.0,125.5,121.81,122.18,125.29,-3.11,-2.4822,1.0
20260121,120.93,128.89,120.58,127.19,122.18,5.01,4.1005,970525.21,97052521.0,12294760.582,120.93,128.89,120.58,127.19,122.18,5.01,4.1005,1.0
20260122,128.98,130.82,125.57,126.8,127.19,-0.39,-0.3066,648094.63,64809463.0,8268996.067,128.98,130.82,125.57,126.8,127.19,-0.39,-0.3066,1.0
20260123,126.8,127.37,124.03,124.96,126.8,-1.84,-1.4511,490631.04,49063104.0,6130483.631,126.8,127.37,124.03,124.96,126.8,-1.84,-1.4511,1.0
20260126,124.01,125.88,121.9,121.92,124.96,-3.04,-2.4328,502566.5,50256650.0,6184618.809,124.01,125.88,121.9,121.92,124.96,-3.04,-2.4328,1.0
20260127,122.0,125.74,119.22,124.05,121.92,2.13,1.747,655261.57,65526156.99999999,8023170.134,122.0,125.74,119.22,124.05,121.92,2.13,1.747,1.0
20260128,124.99,128.99,124.99,128.55,124.05,4.5,3.6276,994583.26,99458326.0,12644229.527,124.99,128.99,124.99,128.55,124.05,4.5,3.6276,1.0
20260129,127.6,127.81,122.16,122.4,128.55,-6.15,-4.7841,715649.35,71564935.0,8897091.559,127.6,127.81,122.16,122.4,128.55,-6.15,-4.7841,1.0
20260130,121.33,124.94,120.07,122.97,122.4,0.57,0.4657,527719.06,52771906.00000001,6468951.529,121.33,124.94,120.07,122.97,122.4,0.57,0.4657,1.0
20260202,121.4,122.59,116.8,117.06,122.97,-5.91,-4.8061,596690.81,59669081.00000001,7104970.929,121.4,122.59,116.8,117.06,122.97,-5.91,-4.8061,1.0
20260203,118.69,118.84,113.46,116.03,117.06,-1.03,-0.8799,561769.52,56176952.0,6500024.016,118.69,118.84,113.46,116.03,117.06,-1.03,-0.8799,1.0
20260204,114.5,114.99,113.15,114.84,116.03,-1.19,-1.0256,351393.47,35139347.0,4005035.637,114.5,114.99,113.15,114.84,116.03,-1.19,-1.0256,1.0
20260205,112.99,114.5,110.39,111.8,114.84,-3.04,-2.6472,446447.65,44644765.0,4982588.635,112.99,114.5,110.39,111.8,114.84,-3.04,-2.6472,1.0
20260206,110.14,114.6,110.14,112.7,111.8,0.9,0.805,408226.91,40822691.0,4597784.625,110.14,114.6,110.14,112.7,111.8,0.9,0.805,1.0
20260209,114.8,115.07,113.7,114.93,112.7,2.23,1.9787,321018.1,32101809.999999996,3676020.764,114.8,115.07,113.7,114.93,112.7,2.23,1.9787,1.0
20260210,115.2,116.9,114.85,116.2,114.93,1.27,1.105,340436.51,34043651.0,3949080.646,115.2,116.9,114.85,116.2,114.93,1.27,1.105,1.0
20260211,114.0,116.14,113.5,115.01,116.2,-1.19,-1.0241,345336.73,34533673.0,3955491.126,114.0,116.14,113.5,115.01,116.2,-1.19,-1.0241,1.0
20260212,115.55,117.18,115.11,116.58,115.01,1.57,1.3651,333622.54,33362253.999999996,3880738.366,115.55,117.18,115.11,116.58,115.01,1.57,1.3651,1.0
20260213,116.23,117.98,115.56,116.93,116.58,0.35,0.3002,343687.4,34368740.0,4020570.46,116.23,117.98,115.56,116.93,116.58,0.35,0.3002,1.0
20260224,118.03,118.18,115.62,115.82,116.93,-1.11,-0.9493,276155.68,27615568.0,3217730.655,118.03,118.18,115.62,115.82,116.93,-1.11,-0.9493,1.0
20260225,117.0,117.5,115.85,116.13,115.82,0.31,0.2677,275528.56,27552856.0,3214693.555,117.0,117.5,115.85,116.13,115.82,0.31,0.2677,1.0
20260226,116.13,117.23,114.29,116.65,116.13,0.52,0.4478,327021.83,32702183.0,3787597.479,116.13,117.23,114.29,116.65,116.13,0.52,0.4478,1.0
20260227,115.03,115.87,114.32,115.0,116.65,-1.65,-1.4145,279308.78,27930878.000000004,3213704.146,115.03,115.87,114.32,115.0,116.65,-1.65,-1.4145,1.0
20260302,112.88,114.2,112.3,112.53,115.0,-2.47,-2.1478,349784.75,34978475.0,3952733.063,112.88,114.2,112.3,112.53,115.0,-2.47,-2.1478,1.0
20260303,113.23,114.75,107.69,108.31,112.53,-4.22,-3.7501,540987.0,54098700.0,5976584.863,113.23,114.75,107.69,108.31,112.53,-4.22,-3.7501,1.0
20260304,107.32,109.7,106.12,106.69,108.31,-1.62,-1.4957,322749.58,32274958.0,3470640.119,107.32,109.7,106.12,106.69,108.31,-1.62,-1.4957,1.0
20260305,108.6,109.26,106.09,106.9,106.69,0.21,0.1968,353531.81,35353181.0,3803229.096,108.6,109.26,106.09,106.9,106.69,0.21,0.1968,1.0
20260306,107.0,108.34,106.17,106.5,106.9,-0.4,-0.3742,340486.16,34048616.0,3648254.394,107.0,108.34,106.17,106.5,106.9,-0.4,-0.3742,1.0
20260309,103.97,105.79,101.63,105.14,106.5,-1.36,-1.277,393559.67,39355967.0,4065897.45,103.97,105.79,101.63,105.14,106.5,-1.36,-1.277,1.0
20260310,106.9,107.75,105.7,107.28,105.14,2.14,2.0354,318321.9,31832190.000000004,3400130.457,106.9,107.75,105.7,107.28,105.14,2.14,2.0354,1.0
20260311,107.23,108.8,107.0,107.1,107.28,-0.18,-0.1678,279982.97,27998296.999999996,3016803.608,107.23,108.8,107.0,107.1,107.28,-0.18,-0.1678,1.0
20260312,107.0,108.55,104.95,106.01,107.1,-1.09,-1.0177,288819.77,28881977.0,3075181.737,107.0,108.55,104.95,106.01,107.1,-1.09,-1.0177,1.0
20260313,105.02,107.83,104.5,107.06,106.01,1.05,0.9905,341633.26,34163326.0,3642164.903,105.02,107.83,104.5,107.06,106.01,1.05,0.9905,1.0
20260316,106.31,110.32,105.5,108.6,107.06,1.54,1.4384,422554.97,42255497.0,4559220.659,106.31,110.32,105.5,108.6,107.06,1.54,1.4384,1.0
